Start Station Name,Start Station Latitude,Start Station Longitude,Number of trips
Paul Ave & Mosholu Pkwy,40.8802945,-73.88606536479999,613
E 14 St & Avenue B,40.729387,-73.977724,608
E 110 St & Madison Ave,40.796154,-73.94782099999998,608
Lawrence St & Willoughby St,40.692362,-73.986317,606
Meserole Ave & Manhattan Ave,40.727086,-73.952991,606
Garrison Ave & Manida St,40.818743,-73.890247,606
Park Ave & E 124 St,40.804556,-73.939686,602
5 Ave & 3 St,40.672816,-73.983524,599
W 48 St & Rockefeller Plaza,40.757936,-73.979603,599
Nassau St & Navy St,40.698399,-73.980689,596
W 212 St & 10 Ave,40.8676583895191,-73.91675725579263,592
Riverside Dr & W 104 St,40.801343,-73.97114599999998,589
Bergen St & Vanderbilt Ave,40.679439,-73.96804399999998,586
E 85 St & York Ave,40.775369,-73.94803399999998,578
Bailey Ave & Sedgwick Ave,40.86571,-73.90857,577
West End Ave & W 107 St,40.802117,-73.968181,577
3 Ave & E 72 St,40.769943,-73.960607,572
6 Ave & Canal St,40.722438,-74.005664,572
E 47 St & 1 Ave,40.752069,-73.967844,572
Market St & Henry St,40.713107,-73.99446400000002,568
Jerome Ave & W 184 St,40.86081400000001,-73.902541,568
Lafayette Ave & Fort Greene Pl,40.686919,-73.976682,567
Willoughby Ave & Hall St,40.69196,-73.965369,566
Ryer Ave & E 182 St,40.8558,-73.89956,566
Sullivan Pl & Franklin Ave,40.66408,-73.960251,566
Duane St & Hudson St,40.71703,-74.00925,565
Macombs Rd & Featherbed Ln,40.84552,-73.91722,565
Columbia Heights & Cranberry St,40.700379,-73.99548100000001,561
Emerson Pl & Myrtle Ave,40.693631,-73.962236,557
Johnson St & Gold St,40.694749,-73.983625,557
Hope St & Union Ave,40.711674,-73.951413,555
9 Ave & W 206 St,40.86308937813274,-73.9175833761692,554
Eastern Pkwy & Washington Ave,40.671649,-73.963115,553
Buchanan Pl & Grand Ave,40.85834000000001,-73.90626,552
62 St & 4 Ave,40.639859,-74.01977600000002,551
E 44 St & 2 Ave,40.751184,-73.971387,538
3 St & 7 Ave,40.67038400000001,-73.978397,537
Market St & Cherry St,40.710762,-73.994004,534
India St & Manhattan Ave,40.732322,-73.955086,533
65 St & 2 Ave,40.640493,-74.02564,531
23 Rd & 29 St,40.77406,-73.914934,530
7 Ave & Park Pl,40.677615,-73.97324300000002,530
W 74 St & Columbus Ave,40.778567,-73.97755,530
Cumberland St & Lafayette Ave,40.687534,-73.972652,526
Eastern Pkwy & Franklin Ave,40.670777,-73.95768000000002,526
W 18 St & 9 Ave,40.743534,-74.003676,522
Avenue D & E 12 St,40.72580614,-73.97422494,521
Stagg St & Union Ave,40.708771,-73.950953,520
E 102 St & 1 Ave,40.78699500000001,-73.941648,517
Amsterdam Ave & W 66 St,40.774667,-73.984706,513
Duffield St & Willoughby St,40.692216,-73.984284,512
Broadway & E 21 St,40.739888,-73.989586,511
Morris Ave & E 171 St,40.83899,-73.9109,510
Schermerhorn St & Court St,40.691029,-73.991834,509
Baltic St & 5 Ave,40.679577,-73.97855,507
W 218 St & Indian Rd,40.873054,-73.918371,506
DeKalb Ave & Vanderbilt Ave,40.689407,-73.968855,506
Longfellow Ave & E 165 St,40.825322,-73.88772900000002,504
W 104 St & Amsterdam Ave,40.799041,-73.966495,503
Schermerhorn St & Bond St,40.688417,-73.98451700000003,503
Webb Ave & W 190 St,40.8660052,-73.904254892,500
Ocean Pkwy & Church Ave,40.644718,-73.974514,499
E 68 St & Madison Ave,40.769157,-73.967035,498
Goulden Ave & Bedford Park Blvd W,40.87387,-73.89533,494
Harrison St & Hudson St,40.71871,-74.009001,492
Berkeley Pl & 7 Ave,40.675147,-73.97523199999998,488
Willoughby St & Fleet St,40.691966,-73.981302,488
W 51 St & Rockefeller Plaza,40.7597,-73.978082,485
Bleecker St & Crosby St,40.726156,-73.995102,485
E 48 St & 3 Ave,40.754601,-73.971879,480
E 78 St & 2 Ave,40.772797,-73.95577800000002,479
W 48 St &  Rockefeller Plaza,40.757769354483095,-73.97929430007935,478
Rogers Pl & E 165 St,40.823926,-73.897366,474
Vesey St & Church St,40.71222,-74.010472,471
Seneca Ave & Irvine St,40.81872569990116,-73.88862490653993,469
E 75 St & 3 Ave,40.771129,-73.957723,468
Washington Park,40.691782,-73.97373,467
Scholes St & Manhattan Ave,40.708704,-73.944863,465
Lafayette Ave & St James Pl,40.688515,-73.964763,465
E 82 St & East End Ave,40.772461,-73.946821,464
Cypress Ave & Palmetto St,40.701573,-73.908762,460
King St & Varick St,40.727897,-74.005363,458
Broad St & Bridge St,40.70365200000001,-74.011678,458
Old Slip & South St,40.703367,-74.007868,456
E 93 St & 2 Ave,40.782454,-73.94892,456
Southern Blvd & E 142 St,40.807347437082,-73.90809774398805,454
E 67 St & Park Ave,40.767801,-73.965921,454
St Nicholas Ave & E 134 St,40.816234,-73.948222,453
Frederick Douglass Blvd & W 115 St,40.803865,-73.955931,452
Douglass St & 3 Ave,40.680213,-73.98432700000002,452
64 St & 3 Ave,40.639978,-74.02324,444
Adelphi St & Myrtle Ave,40.693083,-73.971789,442
Columbia St & Kane St,40.687632,-74.001626,442
Railroad Ave & Kay Ave,40.705311,-73.971,440
E 58 St & 1 Ave (NE Corner),40.758924,-73.962262,436
State St & Smith St,40.689269,-73.989129,436
Clinton St & Union St,40.683116,-73.997853,435
Adam Clayton Powell Blvd & W 126 St,40.809495,-73.947765,434
Bergen St & Flatbush Ave,40.680945,-73.975673,432
2 Ave & E 104 St,40.789211,-73.943708,427
E 106 St & Madison Ave,40.79343400000001,-73.94945,427
Carroll St & 6 Ave,40.674089,-73.978728,425
Clermont Ave & Lafayette Ave,40.687645,-73.969689,424
44 Dr & Jackson Ave,40.747182,-73.943264,419
Lenox Ave & W 115 St,40.801194,-73.950074,419
Leonard St & Maujer St,40.710369,-73.94706,418
Metropolitan Ave & Meeker Ave,40.714133,-73.952344,418
N 11 St & Kent Ave,40.722482,-73.95921899999998,415
Columbia St & Degraw St,40.68593,-74.002424,415
Dyckman St & 10 Ave,40.858904,-73.92309300000002,413
45 Rd & 11 St,40.747086,-73.949772,409
Leonard St & Nassau Ave,40.723957,-73.949844,408
5 St & Market St,40.6999974843885,-73.97440128028394,407
Kane St & Clinton St,40.686176,-73.996453,407
Adam Clayton Powell Blvd & W 138 St,40.81696,-73.942296,406
Clinton St	& Cherry St,40.711471,-73.986726,405
Morningside Ave & W 123 St,40.81,-73.955151,404
Nelson Ave & 167 St,40.836705,-73.92608800000002,402
Fulton St & Waverly Ave,40.683239,-73.96599599999998,401
Congress St & Clinton St,40.688153,-73.995209,401
Bond St & Bergen St,40.684967,-73.98620799999998,401
E 81 St & Park Ave,40.776777,-73.95900999999998,401
14 St & 5 Ave,40.666287,-73.988951,397
Jerome Ave & E 198 St,40.87144520687118,-73.89289632439612,397
Carlton Ave & Dean St,40.680974,-73.97100999999998,397
Broadway & W 38 St,40.752973,-73.987349,392
St Johns Pl & Washington Ave,40.673724,-73.963161,392
Bond St & Fulton St,40.689622,-73.98304300000002,391
N 6 St & Bedford Ave,40.717452,-73.95850899999998,391
Charlotte St & Boston Rd,40.8358771,-73.89314279999998,389
Howard St & Lafayette St,40.719105,-73.99973299999998,388
Adam Clayton Powell Blvd & W 123 St,40.807832,-73.949373,388
East End Ave & E 86 St,40.775186,-73.944461,384
S Portland Ave & Hanson Pl,40.685396,-73.974315,378
47 Ave & Skillman Ave,40.743752,-73.941764,375
W 51 St & Rockefeller Plaza,40.759738,-73.978116,372
1 Ave & E 6 St,40.726331,-73.98616899999998,368
Concord St & Bridge St,40.697666,-73.984764,366
Washington Square E,40.73049393,-73.99572140000002,365
51 St & Hobart St,40.75767234025041,-73.90769943594933,365
Lafayette Ave & Classon Ave,40.689004,-73.960239,364
Riverside Dr & Broadway,40.865364,-73.92791,363
3 Ave & E 71 St,40.768737,-73.961199,362
Nassau Ave & Newell St,40.724813,-73.947526,360
10 Ave & W 215 St,40.869324,-73.91519699999998,356
Marion Ave & Mosholu Pkwy,40.870495,-73.881875,354
3 St & 3 Ave,40.675071,-73.987752,353
Prospect Ave & Greenwood Ave,40.651745,-73.975988,352
44 Dr & 21 St,40.74800000000001,-73.946093,352
Amsterdam Ave & W 79 St,40.782939,-73.978652,352
Clinton St & Cherry St,40.711471,-73.986726,350
Smith St & 3 St,40.678724,-73.995991,350
Boerum St & Broadway,40.705381,-73.949765,350
Audubon Ave & Fort George Ave,40.857157,-73.927173,348
Dean St & 4 Ave,40.683125,-73.978951,347
Hancock St & Bedford Ave,40.682166,-73.95399,345
6 St & 7 Ave,40.668663,-73.979881,345
10 St & 7 Ave,40.66620800000001,-73.981999,342
Van Brunt St & Van Dyke St,40.675833,-74.014726,335
Decatur Ave & Oliver Pl,40.867,-73.88577640000003,334
Front St & Maiden Ln,40.70531,-74.006126,333
Underhill Ave & Pacific St,40.680484,-73.96468,332
DeKalb Ave & Franklin Ave,40.690648,-73.95746199999998,332
Bedford Ave & S 9 St,40.708531,-73.96409,331
Halsey St & Tompkins Ave,40.682369,-73.944118,330
Berkeley Pl & 6 Ave,40.67653,-73.97846899999998,329
4 Ave & 9 St,40.670514,-73.988766,328
Classon Ave & St Marks Ave,40.67652,-73.959608,328
Macon St & Nostrand Ave,40.68098300000001,-73.950048,326
Laight St & Hudson St,40.721854,-74.00771800000003,325
Greene Ave & Nostrand Ave,40.68833400000001,-73.950916,324
Bayard St & Leonard St,40.719156,-73.948854,324
Pitt St & Stanton St,40.719261,-73.98178,321
8 Ave & W 49 St,40.761712,-73.986551,319
Seneca Ave & Irvine St,40.818725,-73.888624,318
Myrtle Ave & St Edwards St,40.69327,-73.977039,318
Lexington Ave & Classon Ave,40.686768,-73.959282,316
E 102 St & Park Ave,40.790483,-73.950331,313
Vernon Blvd & 47 Rd,40.744907,-73.953457,312
2 Ave & E 99 St,40.786259,-73.945526,312
Court St & Nelson St,40.676395,-73.998699,311
Willoughby Ave & Walworth St,40.693317,-73.95382,311
31 St & Newtown Ave,40.767549,-73.92093299999998,310
9 Ave & W 219 St,40.871094,-73.911503,310
E 5 St & Avenue C,40.722992,-73.979955,309
21 St & Queens Plaza North,40.75326,-73.94335799999998,307
Douglass St & 4 Ave,40.679279,-73.98154,307
Fulton St & William St,40.70955958,-74.00653609,307
Broadway & Moylan Pl,40.814326,-73.959026,306
Garfield Pl & 8 Ave,40.671198,-73.974841,305
Underhill Ave & Lincoln Pl,40.674012,-73.967146,304
Franklin Ave & St Marks Ave,40.675832,-73.956168,299
Kosciuszko St & Nostrand Ave,40.690725,-73.951335,292
Prospect Pl & Vanderbilt Ave,40.677675,-73.969021,292
Fulton St & Utica Ave,40.679427,-73.929891,292
Lewis Ave & Decatur St,40.68146,-73.934903,292
Pierrepont St & Monroe Pl,40.695357,-73.99344,292
Henry St & Degraw St,40.684751,-73.999173,291
Sterling St & Bedford Ave,40.662706,-73.956912,291
Fulton St & Clermont Ave,40.684157,-73.969223,290
Van Brunt St & Wolcott St,40.677343,-74.012751,289
Prospect Pl & 6 Ave,40.679331,-73.975195,288
Union Ave & Wallabout St,40.700295,-73.950323,285
Smith St & 9 St,40.674696,-73.997858,283
W 107 St & Columbus Ave,40.799757,-73.962113,282
Spruce St & Gold St,40.710323,-74.004323,276
W 212 St & 10 Ave,40.867658,-73.91675699999998,274
Carlton Ave & Park Ave,40.695807,-73.973556,269
31 St & 23 Ave,40.774788,-73.912555,268
Washington Ave & Greene Ave,40.686501,-73.965633,268
Grand St & Samuel Dickstein Plaza,40.715119,-73.98417099999998,266
Adams St & Prospect St,40.700763,-73.988698,262
2 Ave & 29 St,40.74147,-73.97822099999998,262
Central Park W & W 103 St,40.79559,-73.961884,261
6 Ave & 12 St,40.666318,-73.985462,260
E 103 St & Lexington Ave,40.790305,-73.947558,259
Columbus Ave & W 103 St,40.796935,-73.964341,257
Kingston Ave & Herkimer St,40.678907,-73.941428,257
Carroll St & Bond St,40.678612,-73.99037299999998,255
Lexington Ave & E 120 St,40.801307,-73.939817,255
W 50 St & 10 Ave,40.764734,-73.99194399999998,253
36 Ave & 31 St,40.756513,-73.929575,252
10 Ave & W 202 St,40.861281,-73.921417,249
31 Ave & Steinway St,40.761149,-73.917007,247
Broadway & Whipple St,40.701666,-73.94373,247
10 St & 5 Ave,40.668627,-73.987001,247
Congress St & Clinton St,40.6881529,-73.99520919,247
Charlotte St & Boston Rd,40.835877,-73.893142,244
Crescent St & Broadway,40.763359,-73.928647,242
Montrose Ave & Bushwick Ave,40.707678,-73.940162,241
6 Ave & Broome St,40.72430832160217,-74.00473035871983,239
Carroll St & Columbia St,40.683046,-74.003486,237
Steinway St & Broadway,40.759058,-73.918975,237
58 St & Pier 4,40.646475,-74.026081,236
E 106 St & 1 Ave,40.789253,-73.939562,235
9 Ave & W 206 St,40.863089,-73.917583,235
Union St & Nevins St,40.679098,-73.987655,231
Franklin Ave & Myrtle Ave,40.694546,-73.958014,230
7 St & 5 Ave,40.670492,-73.985417,223
Southern Blvd & E 142 St,40.807347,-73.908097,223
E 59 St & Madison Ave,40.763505,-73.971092,222
Vernon Blvd & 31 Ave,40.769248,-73.93545,220
E 118 St & Madison Ave,40.801487,-73.944251,219
Vernon Blvd & 41 Rd,40.755243,-73.94856800000002,219
Rogers Ave & Sterling St,40.663062,-73.953875,219
Graham Ave & Herbert St,40.719293,-73.945004,219
Lefferts Pl & Franklin Ave,40.680342,-73.95576899999998,217
E 53 St & 3 Ave,40.757632,-73.969306,216
Bushwick Ave & Powers St,40.712477,-73.941,216
Amsterdam Ave & W 119 St,40.808625,-73.959621,214
Leonard St & Boerum St,40.705833,-73.946446,213
Water - Whitehall Plaza,40.702551,-74.012723,211
Marcy Ave & Lafayette Ave,40.690082,-73.94791500000002,210
Kosciuszko St & Tompkins Ave,40.691283,-73.94524200000002,206
5 St & 6 Ave,40.670484,-73.98209,203
McKibbin St & Manhattan Ave,40.705109,-73.944073,201
35 St & Broadway,40.760339,-73.92224300000002,200
Park Pl & Franklin Ave,40.674181,-73.95649499999998,195
Monroe St & Classon Ave,40.684568,-73.958811,194
31 St & Astoria Blvd,40.769918,-73.918406,194
E 109 St & 3 Ave,40.793297,-73.943208,194
Jackson St & Leonard St,40.71638,-73.948213,192
Commerce St & Van Brunt St,40.681212,-74.00860899999998,191
35 St & 30 Ave,40.765476,-73.918116,189
E 53 St & 3 Ave,40.757632,-73.969305,188
Broadway & W 122 St,40.812056,-73.96125500000002,187
E 115 St & Madison Ave,40.798945,-73.944846,186
Jackson Ave & 46 Rd,40.745248,-73.947333,185
36 Ave & 10 St,40.761438,-73.94112700000002,184
2 Ave & 36 St,40.657089,-74.008702,184
Dwight St & Van Dyke St,40.673636,-74.01195600000001,184
Myrtle Ave & Lewis Ave,40.69682,-73.937569,183
7 St & 3 Ave,40.672603,-73.98983,181
Richardson St & N Henry St,40.719079,-73.942237,181
Montague St & Clinton St,40.694281141397326,-73.99230033159256,180
Lewis Ave & Kosciuszko St,40.692371,-73.937054,177
Rockaway Ave & Bainbridge St,40.6832,-73.911666,176
E 41 St & Madison Ave (SW corner),40.75216500000001,-73.979922,176
E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,169
Frederick Douglass Blvd & W 129 St,40.812551,-73.949229,166
Steinway St & 28 Ave,40.765625,-73.91367,165
Frost St & Meeker Ave,40.717662,-73.9488,165
Stuyvesant Walk & 1 Av Loop,40.73234,-73.978984,164
31 Ave & Crescent St,40.765835,-73.926547,162
51 St &  Hobart St,40.757764,-73.90765400000002,160
Division Ave & Marcy Ave,40.707087,-73.95796800000002,159
Carroll St & Washington Ave,40.668674,-73.961815,155
Newtown Ave & 23 St,40.771362,-73.924615,155
E 97 St & 3 Ave,40.78592,-73.948603,153
India St Pier,40.731735,-73.961239,153
Crescent St & 35 Ave,40.759628,-73.932146,152
Clermont Ave & Park Ave,40.695734,-73.97129699999998,149
48 Ave & 31 St,40.74133,-73.93616,147
43 St & Broadway,40.757728,-73.916637,146
Railroad Ave & Kay Ave,40.7051480769839,-73.97078096866608,145
38 St & 30 Ave,40.764175,-73.91584,139
Boerum Pl	& Pacific St,40.688489,-73.99116,137
5 St & 51 Ave,40.742374,-73.9566,131
Rogers Pl & E 165 St,40.82388366441761,-73.8974027708582,131
Morningside Dr & Amsterdam Ave,40.810285,-73.957365,130
Hoyt St & Warren St,40.684355,-73.989016,129
Grand Concourse & E 144  St,40.81687039466032,-73.92798498272894,128
E 91 St & 2 Ave,40.781153,-73.94963,127
E 43 St & 5 Ave,40.75412,-73.980251,125
35 Ave & 37 St,40.755733,-73.923661,125
Albany Ave & Fulton St,40.680011,-73.938475,125
Central Park W & W 103 St,40.79603684159984,-73.96158903853575,124
31 St & Hoyt Ave N,40.77115300000001,-73.917007,121
23 Rd & 31 St,40.77336750284339,-73.91382560133934,120
Newton Rd & 44 St,40.75957,-73.914268,120
E 118 St & Park Ave,40.800539,-73.94199499999998,117
23 Ave & 27 St,40.776165,-73.915318,117
Pleasant Ave & E 120 St,40.797477,-73.931185,116
Broad St & Water St,40.702938,-74.011494,116
Ocean Pkwy & Church Ave,40.644719,-73.974515,116
34th Ave & Vernon Blvd,40.765354,-73.939863,116
28 Ave & 35 St,40.7671,-73.916986,115
Sterling Pl & 5 Ave,40.678970070475735,-73.9785526692867,115
3 St & Hoyt St,40.677729,-73.993641,113
Broadway	& W 48 St,40.760177,-73.984868,110
11 St & 43 Ave,40.751907,-73.947912,110
E 39 St & 2 Ave,40.748033,-73.973828,109
3 Ave & 14 St,40.668546,-73.99333299999998,108
31 St & Northern Blvd,40.75187,-73.933493,107
Lorimer St & Broadway,40.704118,-73.94818599999998,106
Henry St & Remsen St,40.69401,-73.994651,104
E 7 St & Ave B,40.725128524115796,-73.98131668567656,104
Throop Ave & Myrtle Ave,40.696229,-73.943711,102
Bergen St & 4 Ave,40.682564,-73.97989799999998,101
Henry St & Bay St,40.672506,-74.004947,100
30 Ave & 21 St,40.770374,-73.928608,99
37 St & 24 Ave,40.770148,-73.912094,99
E 43 St & 5 Ave,40.75412100000001,-73.98025200000002,95
Bridge St & Water St,40.702969,-73.984691,94
31 St & Thomson Ave,40.744697,-73.935404,93
Congress St & Clinton St,40.688255,-73.995452,92
Richards St & Delavan St,40.679433,-74.00785,91
Fulton St & William St,40.709601,-74.006551,91
E 5 St & Ave A,40.72479007746337,-73.98430064320564,90
Sedgwick Ave & Hall of Fame Tce,40.859532,-73.913303,90
Montague St & Clinton St,40.694272,-73.992327,89
University Ave & Macombs Rd,40.84964,-73.91611999999998,87
Warren St & Smith St,40.685424,-73.99127800000002,87
34 Ave & 21 St,40.762814,-73.934286,86
Crescent St & Ditmars Blvd,40.778719,-73.914565,83
Clinton St & Centre St,40.67434,-74.001947,83
Pioneer St & Richards St,40.677775,-74.009461,82
48 Ave & 30 Pl,40.741283,-73.937259,82
27 Ave & 9 St,40.773983,-73.930913,81
39 St & 2 Ave,40.6554,-74.010628,76
Henry St & W 9 St,40.676374,-74.00325,74
Broadway & W 61 St,40.77003,-73.98196800000002,72
Seaman Ave & Isham St,40.869899,-73.920763,71
Windsor Pl & Howard Pl,40.659491,-73.98013900000002,70
37 Ave & 35 St,40.753111,-73.927992,65
35 Ave & 10 St,40.763155,-73.93985500000002,62
21 St & 36 Ave,40.760185,-73.936273,62
Steinway St & 23 Ave,40.771394,-73.907744,62
W 218 St & Indian Rd,40.873055,-73.91837199999998,61
Sullivan Pl & Bedford Ave,40.664241,-73.95746899999997,60
Congress St & Hicks St,40.68939500000001,-73.99951300000002,60
Nassau St	& Duffield St,40.698477,-73.98384,59
E 40 St & Park Ave,40.751581,-73.97791,58
Grand Concourse & E Mosholu Pkwy S,40.877964,-73.884755,58
St Marks Pl & 4 Ave,40.681778,-73.97989,56
34 Ave & 13 St,40.763875,-73.936485,56
Frederick Douglass Blvd & W 139 St,40.819005,-73.94476800000002,54
8 St & Astoria Blvd,40.7726,-73.932663,53
Dyckman St & 10 Ave,40.858904,-73.92309399999998,52
E 7 St & Ave C,40.72412944090093,-73.97901266813278,50
5 Ave & 67 St,40.635679,-74.020005,49
Columbia St & Lorraine St,40.674706,-74.00755699999998,48
E 4 St & Ave B,40.723346832180155,-73.98265913128853,42
Marion Ave & Mosholu Pkwy,40.870496,-73.881876,41
Wyckoff Ave & Gates Ave,40.699871,-73.91171899999998,41
Water St & Gouverneur Ln,40.704697,-74.008034,38
Morris Ave & E 163 St,40.82723,-73.91765600000002,34
Bridge St & York St,40.701334,-73.984712,34
47 Ave & Skillman Ave,40.743752,-73.941765,34
Wolcott St & Dwight St,40.675327,-74.01007,33
Lafayette Ave & Ft Greene Pl,40.687002,-73.97665,32
Morgan WH station,40.70327577818653,-73.93183530424722,29
Ave D & E 8 St,40.72368400000001,-73.975748,28
Railroad Ave & Kay Ave,40.705312,-73.971001,28
Paul Ave & Mosholu Pkwy,40.880295,-73.886065,27
W 190 St & Broadway,40.856487,-73.93297,27
Grand Concourse & E 205 St,40.875531,-73.886386,26
23 Rd & 29 St,40.77406,-73.914935,24
Cypress Ave & Palmetto St,40.701573,-73.90876300000002,24
Coffey St & Ferris St,40.678184,-74.01701700000002,24
Broadway & W 168 St,40.840896,-73.93972099999998,23
Station demo,40.60401734884197,-74.01970893231919,23
Amsterdam Ave & W 119 St,40.808632,-73.959586,22
E 9 St & 5 Ave,40.732759,-73.995817,20
Frederick Douglass Blvd & W 139 St,40.819006,-73.944769,19
10 Ave & W 202 St,40.861282,-73.921418,18
Southern Blvd & E 142 St,40.807347,-73.908098,15
Nelson Ave & 167 St,40.836706,-73.926089,15
Nevins St & Schermerhorn St,40.687372,-73.98176099999998,14
Paul Ave & Mosholu Pkwy,40.880294,-73.886065,14
Aqueduct Ave & North St,40.860479,-73.90571700000002,13
Charlotte St & Boston Rd,40.835877,-73.89314300000002,13
10 Ave & W 215 St,40.869325,-73.915198,13
Clinton St & Newark St,40.73743,-74.03571,13
E Mosholu Pkwy & E 204 St,40.87407,-73.883365,13
Grand Concourse & E 161 St,40.827134,-73.922736,13
Sherman Ave & E 166 St,40.831305,-73.917448,12
Station demo,40.604017,-74.01970899999998,12
Rogers Pl & E 165 St_old,40.823926,-73.897366,11
Prototype Lab,40.732852935791016,-74.01055908203125,10
W 48 St &  Rockefeller Plaza,40.757769,-73.979294,9
Bleecker St & Lafayette St,40.726156,-73.995101,9
4455.10,40.688255165980046,-73.99545192718506,8
Grand Concourse & E 144 St,40.81687,-73.92798499999998,8
Audubon Ave & Fort George Ave,40.857158,-73.927174,6
Forsyth St	& Grand St,40.71779817737835,-73.99316132068634,6
Clinton St	& Cherry St,40.711471394469264,-73.98672603070736,6
W 168th S & Fort Washington Ave,40.842102,-73.94224,6
University Ave & Macombs Rd,40.84964,-73.91612099999998,6
Calyer St & Guernsey St,40.727558,-73.95505899999998,5
E 47 St & Park Ave,40.796879,-73.93726099999998,5
Aqueduct Ave & W 190 St,40.864921,-73.902424,5
Seneca Ave & Irvine St,40.818726,-73.888625,4
S 5th St & Kent Ave (Domino Park Movie Shoot),40.712896,-73.96822399999998,4
Decatur Ave & Oliver Pl,40.867,-73.885776,4
Washington Square E,40.730494,-73.995721,4
45 Ave & 21 St,40.747371,-73.947773,3
4455.10,40.6881529,-73.99520919,3
Webb Ave & W 190 St,40.866005,-73.904255,3
MTL-ECO51-1,40.79617,-73.951335,2
Grand Concourse & E 161  St,40.827115,-73.92272,2
E 44 St & 2 Ave,40.85198,-73.90267,2
Anthony Ave & E Burnside Ave,40.75118387463277,-73.97138714790343,2
Boerum Pl	& Pacific St,40.68848905639242,-73.99116039276123,2
Jerome Ave & E 198 St,40.871445,-73.892896,2
Pershing Square North,40.751581,-73.97791,2
Pier 40 Dock Station,40.72866,-74.01198000000002,2
Prototype Lab,40.75453018333333,-73.99635993333334,2
Bainbridge Ave & E 198 St,40.868487,-73.888456,2
Prototype Lab,40.75427508333333,-73.99648570000002,2
Jerome Ave & W Fordham Rd,40.86448,-73.89522,1
8 Ave & W 33 St,40.752049607068855,-73.99328903142495,1
E 17 St & Broadway,40.74025878,-73.98409214,1
Woodward Ave & Harman St,40.70998,-73.91116,1
Wythe Ave & Metropolitan Ave,40.68753406,-73.97265183,1
1 Ave & E 16 St,40.731539,-73.985302,1
W 31 St & 7 Ave,40.6795766,-73.97854971,1
8 Ave & W 52 St,40.75461,-73.99176999999997,1
Carmine St & 6 Ave,40.7284,-73.999687,1
W 36 St & 9 Ave,40.72362738,-73.99949601,1
9 Ave & W 45 St,40.75461,-73.99176999999997,1
E 41 St & Madison Ave (SW corner),40.73381219196632,-73.9805442094803,1
10 Ave & W 28 St,40.749717,-74.00295,1
Carroll St & 5 Ave,40.672815,-73.98352299999998,1
Perry St & Bleecker St,40.7987859,-73.9523,1
6 Ave & Broome St,40.72210378668603,-73.99724900722505,1
Prototype Lab,40.75427471666666,-73.99644338333333,1
Pershing Square South,40.755293,-73.967641,1
W 51 St & 6 Ave,40.7153379,-74.01658354,1
Prospect Pl & Vanderbilt Ave,40.6767,-73.969024,1
6 Ave & W 33 St,40.75019995,-73.99093085,1
Irving Ave & Palmetto St,40.698021112722394,-73.91268726745733,1
10 Ave & W 14 St,40.742753,-74.007473,1
Pier 40 X2,40.728487,-74.01169300000002,1
Emerson Pl & Myrtle Ave,40.694546,-73.958013,1
E 17 St & Broadway,40.72210378668603,-73.99724900722505,1
Stanton St & Norfolk St,40.72243797,-74.00566443,1
Washington St & Gansevoort St,40.73928118221532,-74.00808353915252,1
Liberty St & Nassau St,40.72362738,-73.99949601,1
Washington St & Gansevoort St,40.739260143638354,-74.00797055109777,1
Washington St & Gansevoort St,40.73896266989479,-74.00824740535954,1
Washington St & Gansevoort St,40.738937105090116,-74.00826525881328,1
Washington St & Gansevoort St,40.738909402900134,-74.00802101015486,1
Loring Pl North & W 183 St,40.860424,-73.909336,1
Crescent St & 30 Ave,40.770374,-73.928607,1
Vernon Blvd & 30 Rd,40.769247,-73.93545,1
Morgan Bike Mechanics,40.709627896823505,-73.93145710229872,1
E 88 St & 1 Ave,40.778233903472746,-73.94875988277559,1
E 9 St & Avenue C,40.722992,-73.979954,1
E 91 St & 2 Ave,40.781152,-73.94963,1
University Pl & E 14 St,40.73443317323992,-73.99187930866515,1
Macon St & Nostrand Ave,40.813539,-73.94521,1
University Pl & E 14 St,40.73470860257814,-73.99112527265584,1
Plaza St East & Flatbush Ave,40.6711978,-73.97484126,1
University Pl & E 14 St,40.73480088733205,-73.99201241328754,1
Broadway & E 14 St,40.73459190059235,-73.99078687821181,1
Warren St & Smith St,40.680611,-73.99475825,1
Broad St & Bridge St,40.71754834,-74.01322069,1
31 St & Astoria Blvd,40.7671,-73.916985,1
FDR Drive & E 35 St,40.751581,-73.97791,1
W 110 St & Amsterdam Ave,40.80255259018415,-73.96290420511258,1
E 6 St & Avenue D,40.720828,-73.97793100000001,1
E 6 St & Avenue B,40.71816969454208,-73.95520135760306,1
W 63 St & Broadway,40.76669671,-73.99061728,1
Lafayette St & Jersey St,40.755293,-73.967641,1
Park Pl & Church St,40.70960089363537,-74.00655090808868,1
5 St & Market St,40.699997,-73.974401,1
W 51 St & 6 Ave,40.795589541053424,-73.96188408136369,1
5 Ave & W 126 St,40.80698,-73.94174699999998,1
W 51 St & Rockefeller Plaza,40.75971621227007,-73.97812217473985,1
Cleveland Pl & Spring St,40.71146364,-74.00552427,1
5 Ave & E 72 St,40.808442,-73.945208,1
Greenwich Ave & 8 Ave,40.73898727078061,-74.002574449474,1
St Marks Pl & 1 Ave,40.72828083997785,-73.9851667332065,1
Greenwich Ave & 8 Ave,40.73889699768344,-74.00190741761959,1
Bayard St & Baxter St,40.76341379,-73.99667444,1
5 Ave & E 72 St,40.7726381520759,-73.96666410500323,1
